trip_id,date,route_id,route_name,bus_id,capacity,passengers_on_board,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,scheduled_travel_min,actual_travel_min,delay_min,occupancy_rate
R1_20251024_1415,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS119,50,18,2025-10-24T14:15:00,2025-10-24T14:23:00,2025-10-24T14:50:00,2025-10-24T14:55:00,35,37,5,0.36
R1_20251024_1430,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS111,55,23,2025-10-24T14:30:00,2025-10-24T14:37:00,2025-10-24T15:05:00,2025-10-24T15:08:00,35,39,3,0.418
R1_20251024_1450,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS109,45,17,2025-10-24T14:50:00,2025-10-24T14:54:00,2025-10-24T15:25:00,2025-10-24T15:31:00,35,38,6,0.378
R1_20251024_1515,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS121,50,25,2025-10-24T15:15:00,2025-10-24T15:15:00,2025-10-24T15:50:00,2025-10-24T15:50:00,35,35,0,0.5
R1_20251024_1540,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS110,45,13,2025-10-24T15:40:00,2025-10-24T15:46:00,2025-10-24T16:15:00,2025-10-24T16:19:00,35,38,4,0.289
R1_20251024_1555,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS100,45,19,2025-10-24T15:55:00,2025-10-24T15:55:00,2025-10-24T16:30:00,2025-10-24T16:36:00,35,37,6,0.422
R1_20251024_1610,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS117,45,10,2025-10-24T16:10:00,2025-10-24T16:12:00,2025-10-24T16:45:00,2025-10-24T16:46:00,35,36,1,0.222
R1_20251024_1630,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS111,50,6,2025-10-24T16:30:00,2025-10-24T16:30:00,2025-10-24T17:05:00,2025-10-24T17:11:00,35,41,6,0.12
R1_20251024_1650,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS103,50,8,2025-10-24T16:50:00,2025-10-24T16:56:00,2025-10-24T17:25:00,2025-10-24T17:29:00,35,38,4,0.16
R1_20251024_1715,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS106,45,28,2025-10-24T17:15:00,2025-10-24T17:15:00,2025-10-24T17:50:00,2025-10-24T18:01:00,35,45,11,0.622
R1_20251024_1730,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS111,45,40,2025-10-24T17:30:00,2025-10-24T17:31:00,2025-10-24T18:05:00,2025-10-24T18:23:00,35,54,18,0.889
R1_20251024_1745,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS103,50,50,2025-10-24T17:45:00,2025-10-24T17:45:00,2025-10-24T18:20:00,2025-10-24T18:22:00,35,37,2,1
R1_20251024_1805,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS102,55,47,2025-10-24T18:05:00,2025-10-24T18:06:00,2025-10-24T18:40:00,2025-10-24T18:53:00,35,44,13,0.855
R1_20251024_1830,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS106,55,55,2025-10-24T18:30:00,2025-10-24T18:33:00,2025-10-24T19:05:00,2025-10-24T19:26:00,35,56,21,1
R1_20251024_1845,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS100,50,27,2025-10-24T18:45:00,2025-10-24T18:53:00,2025-10-24T19:20:00,2025-10-24T19:23:00,35,35,3,0.54
R1_20251024_1910,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS103,55,55,2025-10-24T19:10:00,2025-10-24T19:11:00,2025-10-24T19:45:00,2025-10-24T19:47:00,35,37,2,1
R1_20251024_1930,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS101,50,50,2025-10-24T19:30:00,2025-10-24T19:30:00,2025-10-24T20:05:00,2025-10-24T20:12:00,35,39,7,1
R1_20251024_1950,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS123,45,45,2025-10-24T19:50:00,2025-10-24T19:51:00,2025-10-24T20:25:00,2025-10-24T20:41:00,35,48,16,1
R1_20251024_2010,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS110,50,13,2025-10-24T20:10:00,2025-10-24T20:15:00,2025-10-24T20:45:00,2025-10-24T20:50:00,35,42,5,0.26
R1_20251024_2035,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS108,45,10,2025-10-24T20:35:00,2025-10-24T20:38:00,2025-10-24T21:10:00,2025-10-24T21:14:00,35,39,4,0.222
R1_20251024_2100,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS116,45,14,2025-10-24T21:00:00,2025-10-24T21:00:00,2025-10-24T21:35:00,2025-10-24T21:36:00,35,36,1,0.311
R1_20251024_2120,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS101,45,7,2025-10-24T21:20:00,2025-10-24T21:26:00,2025-10-24T21:55:00,2025-10-24T21:55:00,35,35,0,0.156
R1_20251024_2140,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS114,45,8,2025-10-24T21:40:00,2025-10-24T21:46:00,2025-10-24T22:15:00,2025-10-24T22:22:00,35,40,7,0.178
R1_20251024_2155,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS112,45,9,2025-10-24T21:55:00,2025-10-24T21:55:00,2025-10-24T22:30:00,2025-10-24T22:35:00,35,36,5,0.2
R1_20251024_2215,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS114,50,7,2025-10-24T22:15:00,2025-10-24T22:15:00,2025-10-24T22:50:00,2025-10-24T22:53:00,35,38,3,0.14
R1_20251024_2235,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS114,55,6,2025-10-24T22:35:00,2025-10-24T22:38:00,2025-10-24T23:10:00,2025-10-24T23:16:00,35,38,6,0.109
R1_20251024_2255,10/24/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS118,45,11,2025-10-24T22:55:00,2025-10-24T22:55:00,2025-10-24T23:30:00,2025-10-24T23:32:00,35,37,2,0.244
R2_20251024_0500,10/24/2025,R2,Colombo ⇄ Negombo,BUS107,45,10,2025-10-24T05:00:00,2025-10-24T05:00:00,2025-10-24T06:00:00,2025-10-24T06:03:00,60,64,3,0.222
R2_20251024_0535,10/24/2025,R2,Colombo ⇄ Negombo,BUS109,55,13,2025-10-24T05:35:00,2025-10-24T05:38:00,2025-10-24T06:35:00,2025-10-24T06:38:00,60,60,3,0.236
R2_20251024_0605,10/24/2025,R2,Colombo ⇄ Negombo,BUS116,55,48,2025-10-24T06:05:00,2025-10-24T06:05:00,2025-10-24T07:05:00,2025-10-24T07:08:00,60,65,3,0.873
R2_20251024_0635,10/24/2025,R2,Colombo ⇄ Negombo,BUS113,50,42,2025-10-24T06:35:00,2025-10-24T06:41:00,2025-10-24T07:35:00,2025-10-24T07:39:00,60,64,4,0.84
R2_20251024_0700,10/24/2025,R2,Colombo ⇄ Negombo,BUS119,55,52,2025-10-24T07:00:00,2025-10-24T07:05:00,2025-10-24T08:00:00,2025-10-24T08:09:00,60,64,9,0.945
R2_20251024_0725,10/24/2025,R2,Colombo ⇄ Negombo,BUS110,45,45,2025-10-24T07:25:00,2025-10-24T07:29:00,2025-10-24T08:25:00,2025-10-24T08:39:00,60,76,14,1
R2_20251024_0755,10/24/2025,R2,Colombo ⇄ Negombo,BUS114,55,33,2025-10-24T07:55:00,2025-10-24T08:00:00,2025-10-24T08:55:00,2025-10-24T09:05:00,60,69,10,0.6
R2_20251024_0820,10/24/2025,R2,Colombo ⇄ Negombo,BUS106,50,50,2025-10-24T08:20:00,2025-10-24T08:21:00,2025-10-24T09:20:00,2025-10-24T09:42:00,60,81,22,1
R2_20251024_0855,10/24/2025,R2,Colombo ⇄ Negombo,BUS114,45,40,2025-10-24T08:55:00,2025-10-24T08:55:00,2025-10-24T09:55:00,2025-10-24T09:55:00,60,64,0,0.889
R2_20251024_0925,10/24/2025,R2,Colombo ⇄ Negombo,BUS106,50,49,2025-10-24T09:25:00,2025-10-24T09:26:00,2025-10-24T10:25:00,2025-10-24T10:42:00,60,77,17,0.98
R2_20251024_0955,10/24/2025,R2,Colombo ⇄ Negombo,BUS105,50,37,2025-10-24T09:55:00,2025-10-24T09:56:00,2025-10-24T10:55:00,2025-10-24T11:03:00,60,68,8,0.74
R2_20251024_1025,10/24/2025,R2,Colombo ⇄ Negombo,BUS110,45,18,2025-10-24T10:25:00,2025-10-24T10:28:00,2025-10-24T11:25:00,2025-10-24T11:29:00,60,69,4,0.4
R2_20251024_1050,10/24/2025,R2,Colombo ⇄ Negombo,BUS122,45,15,2025-10-24T10:50:00,2025-10-24T10:56:00,2025-10-24T11:50:00,2025-10-24T11:58:00,60,66,8,0.333
R2_20251024_1115,10/24/2025,R2,Colombo ⇄ Negombo,BUS122,50,17,2025-10-24T11:15:00,2025-10-24T11:15:00,2025-10-24T12:15:00,2025-10-24T12:19:00,60,64,4,0.34
R2_20251024_1150,10/24/2025,R2,Colombo ⇄ Negombo,BUS104,50,13,2025-10-24T11:50:00,2025-10-24T11:56:00,2025-10-24T12:50:00,2025-10-24T12:53:00,60,64,3,0.26
R2_20251024_1215,10/24/2025,R2,Colombo ⇄ Negombo,BUS106,55,24,2025-10-24T12:15:00,2025-10-24T12:16:00,2025-10-24T13:15:00,2025-10-24T13:19:00,60,64,4,0.436
R2_20251024_1250,10/24/2025,R2,Colombo ⇄ Negombo,BUS115,55,19,2025-10-24T12:50:00,2025-10-24T12:52:00,2025-10-24T13:50:00,2025-10-24T13:51:00,60,63,1,0.345
R2_20251024_1315,10/24/2025,R2,Colombo ⇄ Negombo,BUS115,50,13,2025-10-24T13:15:00,2025-10-24T13:18:00,2025-10-24T14:15:00,2025-10-24T14:16:00,60,62,1,0.26
R2_20251024_1340,10/24/2025,R2,Colombo ⇄ Negombo,BUS107,50,30,2025-10-24T13:40:00,2025-10-24T13:45:00,2025-10-24T14:40:00,2025-10-24T14:43:00,60,63,3,0.6
R2_20251024_1415,10/24/2025,R2,Colombo ⇄ Negombo,BUS108,55,27,2025-10-24T14:15:00,2025-10-24T14:15:00,2025-10-24T15:15:00,2025-10-24T15:23:00,60,64,8,0.491
R2_20251024_1450,10/24/2025,R2,Colombo ⇄ Negombo,BUS113,50,21,2025-10-24T14:50:00,2025-10-24T14:52:00,2025-10-24T15:50:00,2025-10-24T15:51:00,60,60,1,0.42
R2_20251024_1515,10/24/2025,R2,Colombo ⇄ Negombo,BUS100,45,16,2025-10-24T15:15:00,2025-10-24T15:22:00,2025-10-24T16:15:00,2025-10-24T16:21:00,60,63,6,0.356
R2_20251024_1545,10/24/2025,R2,Colombo ⇄ Negombo,BUS108,45,25,2025-10-24T15:45:00,2025-10-24T15:47:00,2025-10-24T16:45:00,2025-10-24T16:50:00,60,63,5,0.556
R2_20251024_1615,10/24/2025,R2,Colombo ⇄ Negombo,BUS121,50,9,2025-10-24T16:15:00,2025-10-24T16:17:00,2025-10-24T17:15:00,2025-10-24T17:21:00,60,66,6,0.18
R2_20251024_1645,10/24/2025,R2,Colombo ⇄ Negombo,BUS124,55,13,2025-10-24T16:45:00,2025-10-24T16:45:00,2025-10-24T17:45:00,2025-10-24T17:50:00,60,62,5,0.236
R2_20251024_1720,10/24/2025,R2,Colombo ⇄ Negombo,BUS112,50,50,2025-10-24T17:20:00,2025-10-24T17:26:00,2025-10-24T18:20:00,2025-10-24T18:21:00,60,64,1,1
R2_20251024_1745,10/24/2025,R2,Colombo ⇄ Negombo,BUS107,45,43,2025-10-24T17:45:00,2025-10-24T17:45:00,2025-10-24T18:45:00,2025-10-24T18:53:00,60,69,8,0.956
R2_20251024_1810,10/24/2025,R2,Colombo ⇄ Negombo,BUS123,50,42,2025-10-24T18:10:00,2025-10-24T18:13:00,2025-10-24T19:10:00,2025-10-24T19:19:00,60,70,9,0.84
R2_20251024_1835,10/24/2025,R2,Colombo ⇄ Negombo,BUS114,55,40,2025-10-24T18:35:00,2025-10-24T18:37:00,2025-10-24T19:35:00,2025-10-24T19:47:00,60,70,12,0.727
R2_20251024_1905,10/24/2025,R2,Colombo ⇄ Negombo,BUS115,55,50,2025-10-24T19:05:00,2025-10-24T19:05:00,2025-10-24T20:05:00,2025-10-24T20:12:00,60,64,7,0.909
R2_20251024_1940,10/24/2025,R2,Colombo ⇄ Negombo,BUS110,55,55,2025-10-24T19:40:00,2025-10-24T19:42:00,2025-10-24T20:40:00,2025-10-24T20:58:00,60,76,18,1
R2_20251024_2015,10/24/2025,R2,Colombo ⇄ Negombo,BUS118,55,11,2025-10-24T20:15:00,2025-10-24T20:15:00,2025-10-24T21:15:00,2025-10-24T21:15:00,60,60,0,0.2
R2_20251024_2045,10/24/2025,R2,Colombo ⇄ Negombo,BUS117,50,14,2025-10-24T20:45:00,2025-10-24T20:48:00,2025-10-24T21:45:00,2025-10-24T21:48:00,60,63,3,0.28
R2_20251024_2120,10/24/2025,R2,Colombo ⇄ Negombo,BUS102,45,12,2025-10-24T21:20:00,2025-10-24T21:26:00,2025-10-24T22:20:00,2025-10-24T22:25:00,60,64,5,0.267
R2_20251024_2150,10/24/2025,R2,Colombo ⇄ Negombo,BUS112,50,10,2025-10-24T21:50:00,2025-10-24T21:54:00,2025-10-24T22:50:00,2025-10-24T22:53:00,60,63,3,0.2
R2_20251024_2225,10/24/2025,R2,Colombo ⇄ Negombo,BUS116,45,12,2025-10-24T22:25:00,2025-10-24T22:25:00,2025-10-24T23:25:00,2025-10-24T23:32:00,60,67,7,0.267
R2_20251024_2250,10/24/2025,R2,Colombo ⇄ Negombo,BUS123,45,11,2025-10-24T22:50:00,2025-10-24T22:56:00,2025-10-24T23:50:00,2025-10-24T23:52:00,60,63,2,0.244
R3_20251024_0500,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS113,55,9,2025-10-24T05:00:00,2025-10-24T05:00:00,2025-10-24T05:45:00,2025-10-24T05:46:00,45,46,1,0.164
R3_20251024_0525,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS108,45,13,2025-10-24T05:25:00,2025-10-24T05:27:00,2025-10-24T06:10:00,2025-10-24T06:17:00,45,49,7,0.289
R3_20251024_0555,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS116,50,14,2025-10-24T05:55:00,2025-10-24T05:55:00,2025-10-24T06:40:00,2025-10-24T06:41:00,45,45,1,0.28
R3_20251024_0620,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS111,55,31,2025-10-24T06:20:00,2025-10-24T06:20:00,2025-10-24T07:05:00,2025-10-24T07:09:00,45,51,4,0.564
R3_20251024_0650,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS113,45,45,2025-10-24T06:50:00,2025-10-24T06:50:00,2025-10-24T07:35:00,2025-10-24T07:42:00,45,50,7,1
R3_20251024_0720,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS112,55,26,2025-10-24T07:20:00,2025-10-24T07:21:00,2025-10-24T08:05:00,2025-10-24T08:18:00,45,56,13,0.473
R3_20251024_0755,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS121,45,34,2025-10-24T07:55:00,2025-10-24T07:57:00,2025-10-24T08:40:00,2025-10-24T08:44:00,45,47,4,0.756
R3_20251024_0830,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS102,45,39,2025-10-24T08:30:00,2025-10-24T08:31:00,2025-10-24T09:15:00,2025-10-24T09:15:00,45,45,0,0.867
R3_20251024_0900,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS116,45,36,2025-10-24T09:00:00,2025-10-24T09:00:00,2025-10-24T09:45:00,2025-10-24T09:53:00,45,53,8,0.8
R3_20251024_0930,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS112,45,45,2025-10-24T09:30:00,2025-10-24T09:32:00,2025-10-24T10:15:00,2025-10-24T10:28:00,45,55,13,1
R3_20251024_0955,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS115,50,50,2025-10-24T09:55:00,2025-10-24T09:57:00,2025-10-24T10:40:00,2025-10-24T10:58:00,45,57,18,1
R3_20251024_1025,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS105,45,27,2025-10-24T10:25:00,2025-10-24T10:25:00,2025-10-24T11:10:00,2025-10-24T11:16:00,45,49,6,0.6
R3_20251024_1055,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS102,55,20,2025-10-24T10:55:00,2025-10-24T10:58:00,2025-10-24T11:40:00,2025-10-24T11:43:00,45,45,3,0.364
R3_20251024_1125,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS114,55,21,2025-10-24T11:25:00,2025-10-24T11:28:00,2025-10-24T12:10:00,2025-10-24T12:15:00,45,50,5,0.382
R3_20251024_1155,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS112,55,19,2025-10-24T11:55:00,2025-10-24T12:02:00,2025-10-24T12:40:00,2025-10-24T12:44:00,45,48,4,0.345
R3_20251024_1230,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS107,45,8,2025-10-24T12:30:00,2025-10-24T12:33:00,2025-10-24T13:15:00,2025-10-24T13:22:00,45,49,7,0.178
R3_20251024_1300,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS121,55,31,2025-10-24T13:00:00,2025-10-24T13:06:00,2025-10-24T13:45:00,2025-10-24T13:53:00,45,49,8,0.564
R3_20251024_1330,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS113,55,13,2025-10-24T13:30:00,2025-10-24T13:33:00,2025-10-24T14:15:00,2025-10-24T14:19:00,45,49,4,0.236
R3_20251024_1400,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS117,50,22,2025-10-24T14:00:00,2025-10-24T14:02:00,2025-10-24T14:45:00,2025-10-24T14:50:00,45,47,5,0.44
R3_20251024_1435,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS100,50,24,2025-10-24T14:35:00,2025-10-24T14:39:00,2025-10-24T15:20:00,2025-10-24T15:23:00,45,48,3,0.48
R3_20251024_1510,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS101,45,23,2025-10-24T15:10:00,2025-10-24T15:12:00,2025-10-24T15:55:00,2025-10-24T15:56:00,45,49,1,0.511
R3_20251024_1540,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS108,45,19,2025-10-24T15:40:00,2025-10-24T15:40:00,2025-10-24T16:25:00,2025-10-24T16:25:00,45,45,0,0.422
R3_20251024_1610,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS110,45,6,2025-10-24T16:10:00,2025-10-24T16:10:00,2025-10-24T16:55:00,2025-10-24T17:01:00,45,45,6,0.133
R3_20251024_1635,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS112,55,10,2025-10-24T16:35:00,2025-10-24T16:35:00,2025-10-24T17:20:00,2025-10-24T17:22:00,45,47,2,0.182
R3_20251024_1705,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS100,55,45,2025-10-24T17:05:00,2025-10-24T17:07:00,2025-10-24T17:50:00,2025-10-24T17:59:00,45,50,9,0.818
R3_20251024_1735,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS111,50,49,2025-10-24T17:35:00,2025-10-24T17:38:00,2025-10-24T18:20:00,2025-10-24T18:28:00,45,52,8,0.98
R3_20251024_1800,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS123,50,50,2025-10-24T18:00:00,2025-10-24T18:02:00,2025-10-24T18:45:00,2025-10-24T18:56:00,45,56,11,1
R3_20251024_1835,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS124,45,33,2025-10-24T18:35:00,2025-10-24T18:41:00,2025-10-24T19:20:00,2025-10-24T19:29:00,45,55,9,0.733
R3_20251024_1905,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS121,45,45,2025-10-24T19:05:00,2025-10-24T19:08:00,2025-10-24T19:50:00,2025-10-24T19:57:00,45,45,7,1
R3_20251024_1935,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS102,50,44,2025-10-24T19:35:00,2025-10-24T19:37:00,2025-10-24T20:20:00,2025-10-24T20:30:00,45,55,10,0.88
R3_20251024_2005,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS104,45,11,2025-10-24T20:05:00,2025-10-24T20:07:00,2025-10-24T20:50:00,2025-10-24T20:55:00,45,50,5,0.244
R3_20251024_2030,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS109,45,9,2025-10-24T20:30:00,2025-10-24T20:30:00,2025-10-24T21:15:00,2025-10-24T21:19:00,45,48,4,0.2
R3_20251024_2105,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS118,50,11,2025-10-24T21:05:00,2025-10-24T21:09:00,2025-10-24T21:50:00,2025-10-24T21:52:00,45,48,2,0.22
R3_20251024_2130,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS105,50,9,2025-10-24T21:30:00,2025-10-24T21:33:00,2025-10-24T22:15:00,2025-10-24T22:15:00,45,45,0,0.18
R3_20251024_2155,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS100,50,9,2025-10-24T21:55:00,2025-10-24T21:59:00,2025-10-24T22:40:00,2025-10-24T22:43:00,45,48,3,0.18
R3_20251024_2225,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS108,50,9,2025-10-24T22:25:00,2025-10-24T22:27:00,2025-10-24T23:10:00,2025-10-24T23:10:00,45,46,0,0.18
R3_20251024_2255,10/24/2025,R3,Colombo ⇄ Moratuwa,BUS110,45,9,2025-10-24T22:55:00,2025-10-24T22:57:00,2025-10-24T23:40:00,2025-10-24T23:41:00,45,48,1,0.2
R4_20251024_0500,10/24/2025,R4,Colombo ⇄ Maharagama,BUS115,50,6,2025-10-24T05:00:00,2025-10-24T05:00:00,2025-10-24T05:30:00,2025-10-24T05:40:00,30,37,10,0.12
R4_20251024_0515,10/24/2025,R4,Colombo ⇄ Maharagama,BUS109,55,10,2025-10-24T05:15:00,2025-10-24T05:24:00,2025-10-24T05:45:00,2025-10-24T05:47:00,30,35,2,0.182
R4_20251024_0535,10/24/2025,R4,Colombo ⇄ Maharagama,BUS106,50,14,2025-10-24T05:35:00,2025-10-24T05:35:00,2025-10-24T06:05:00,2025-10-24T06:12:00,30,36,7,0.28
R4_20251024_0550,10/24/2025,R4,Colombo ⇄ Maharagama,BUS120,55,9,2025-10-24T05:50:00,2025-10-24T05:50:00,2025-10-24T06:20:00,2025-10-24T06:26:00,30,33,6,0.164
R4_20251024_0615,10/24/2025,R4,Colombo ⇄ Maharagama,BUS120,55,51,2025-10-24T06:15:00,2025-10-24T06:15:00,2025-10-24T06:45:00,2025-10-24T06:46:00,30,31,1,0.927
R4_20251024_0630,10/24/2025,R4,Colombo ⇄ Maharagama,BUS121,45,39,2025-10-24T06:30:00,2025-10-24T06:37:00,2025-10-24T07:00:00,2025-10-24T07:05:00,30,38,5,0.867
R4_20251024_0645,10/24/2025,R4,Colombo ⇄ Maharagama,BUS112,55,41,2025-10-24T06:45:00,2025-10-24T06:45:00,2025-10-24T07:15:00,2025-10-24T07:15:00,30,30,0,0.745
R4_20251024_0700,10/24/2025,R4,Colombo ⇄ Maharagama,BUS105,50,39,2025-10-24T07:00:00,2025-10-24T07:06:00,2025-10-24T07:30:00,2025-10-24T07:42:00,30,42,12,0.78
R4_20251024_0715,10/24/2025,R4,Colombo ⇄ Maharagama,BUS124,55,45,2025-10-24T07:15:00,2025-10-24T07:15:00,2025-10-24T07:45:00,2025-10-24T07:54:00,30,39,9,0.818
R4_20251024_0735,10/24/2025,R4,Colombo ⇄ Maharagama,BUS108,55,44,2025-10-24T07:35:00,2025-10-24T07:36:00,2025-10-24T08:05:00,2025-10-24T08:21:00,30,47,16,0.8
R4_20251024_0755,10/24/2025,R4,Colombo ⇄ Maharagama,BUS102,55,50,2025-10-24T07:55:00,2025-10-24T07:58:00,2025-10-24T08:25:00,2025-10-24T08:28:00,30,35,3,0.909
R4_20251024_0815,10/24/2025,R4,Colombo ⇄ Maharagama,BUS111,45,38,2025-10-24T08:15:00,2025-10-24T08:20:00,2025-10-24T08:45:00,2025-10-24T08:56:00,30,34,11,0.844
R4_20251024_0835,10/24/2025,R4,Colombo ⇄ Maharagama,BUS106,45,45,2025-10-24T08:35:00,2025-10-24T08:35:00,2025-10-24T09:05:00,2025-10-24T09:16:00,30,42,11,1
R4_20251024_0850,10/24/2025,R4,Colombo ⇄ Maharagama,BUS114,55,44,2025-10-24T08:50:00,2025-10-24T08:51:00,2025-10-24T09:20:00,2025-10-24T09:26:00,30,36,6,0.8
R4_20251024_0910,10/24/2025,R4,Colombo ⇄ Maharagama,BUS110,45,42,2025-10-24T09:10:00,2025-10-24T09:10:00,2025-10-24T09:40:00,2025-10-24T09:43:00,30,33,3,0.933
R4_20251024_0930,10/24/2025,R4,Colombo ⇄ Maharagama,BUS108,45,31,2025-10-24T09:30:00,2025-10-24T09:33:00,2025-10-24T10:00:00,2025-10-24T10:01:00,30,30,1,0.689
R4_20251024_0955,10/24/2025,R4,Colombo ⇄ Maharagama,BUS115,50,30,2025-10-24T09:55:00,2025-10-24T09:55:00,2025-10-24T10:25:00,2025-10-24T10:33:00,30,40,8,0.6
R4_20251024_1020,10/24/2025,R4,Colombo ⇄ Maharagama,BUS110,45,26,2025-10-24T10:20:00,2025-10-24T10:21:00,2025-10-24T10:50:00,2025-10-24T10:52:00,30,31,2,0.578
R4_20251024_1040,10/24/2025,R4,Colombo ⇄ Maharagama,BUS100,50,23,2025-10-24T10:40:00,2025-10-24T10:40:00,2025-10-24T11:10:00,2025-10-24T11:18:00,30,34,8,0.46
R4_20251024_1100,10/24/2025,R4,Colombo ⇄ Maharagama,BUS119,45,22,2025-10-24T11:00:00,2025-10-24T11:00:00,2025-10-24T11:30:00,2025-10-24T11:31:00,30,31,1,0.489
R4_20251024_1115,10/24/2025,R4,Colombo ⇄ Maharagama,BUS116,50,25,2025-10-24T11:15:00,2025-10-24T11:16:00,2025-10-24T11:45:00,2025-10-24T11:47:00,30,32,2,0.5
R4_20251024_1140,10/24/2025,R4,Colombo ⇄ Maharagama,BUS100,55,19,2025-10-24T11:40:00,2025-10-24T11:42:00,2025-10-24T12:10:00,2025-10-24T12:13:00,30,33,3,0.345
R4_20251024_1155,10/24/2025,R4,Colombo ⇄ Maharagama,BUS123,55,22,2025-10-24T11:55:00,2025-10-24T11:55:00,2025-10-24T12:25:00,2025-10-24T12:35:00,30,33,10,0.4
R4_20251024_1210,10/24/2025,R4,Colombo ⇄ Maharagama,BUS121,55,26,2025-10-24T12:10:00,2025-10-24T12:11:00,2025-10-24T12:40:00,2025-10-24T12:43:00,30,32,3,0.473
R4_20251024_1230,10/24/2025,R4,Colombo ⇄ Maharagama,BUS104,50,24,2025-10-24T12:30:00,2025-10-24T12:30:00,2025-10-24T13:00:00,2025-10-24T13:03:00,30,33,3,0.48
R4_20251024_1245,10/24/2025,R4,Colombo ⇄ Maharagama,BUS105,50,25,2025-10-24T12:45:00,2025-10-24T12:45:00,2025-10-24T13:15:00,2025-10-24T13:17:00,30,34,2,0.5
R4_20251024_1305,10/24/2025,R4,Colombo ⇄ Maharagama,BUS103,50,30,2025-10-24T13:05:00,2025-10-24T13:06:00,2025-10-24T13:35:00,2025-10-24T13:41:00,30,33,6,0.6
R4_20251024_1320,10/24/2025,R4,Colombo ⇄ Maharagama,BUS124,50,20,2025-10-24T13:20:00,2025-10-24T13:20:00,2025-10-24T13:50:00,2025-10-24T13:55:00,30,34,5,0.4
